decay,time
40003, 1738145256
40005, 1738145257
40005, 1738145258
40009, 1738145259
40007, 1738145260
40006, 1738145261
40008, 1738145262
40004, 1738145263
40004, 1738145264
3080, 1738145265
40010, 1738145265
40006, 1738145266
40003, 1738145267
40004, 1738145268
40007, 1738145269
40004, 1738145270
40007, 1738145271
40007, 1738145272
40009, 1738145273
100, 1738145274
40013, 1738145274
40008, 1738145275
40005, 1738145276
40005, 1738145277
40004, 1738145278
40007, 1738145279
40005, 1738145280
40008, 1738145281
40007, 1738145282
40002, 1738145283
40002, 1738145284
40006, 1738145285
40005, 1738145286
40006, 1738145287
40008, 1738145288
40008, 1738145289
40006, 1738145290
40005, 1738145291
40006, 1738145292
40005, 1738145293
40006, 1738145294
40004, 1738145295
40003, 1738145296
40003, 1738145297
40004, 1738145298
3760, 1738145299
40011, 1738145299
40007, 1738145300
40002, 1738145301
40002, 1738145302
40003, 1738145304
40004, 1738145305
40003, 1738145306
40008, 1738145307
40010, 1738145308
40004, 1738145309
40003, 1738145310
40005, 1738145311
40006, 1738145312
40005, 1738145313
40006, 1738145314
40010, 1738145315
40005, 1738145316
40005, 1738145317
40008, 1738145318
40007, 1738145319
40008, 1738145320
40007, 1738145321
40004, 1738145322
40005, 1738145323
2260, 1738145324
40008, 1738145324
40002, 1738145325
40004, 1738145326
40002, 1738145327
40006, 1738145328
40005, 1738145329
40008, 1738145330
40005, 1738145331
40004, 1738145332
40010, 1738145333
40009, 1738145334
40004, 1738145335
40005, 1738145336
40004, 1738145337
40005, 1738145338
40005, 1738145339
40004, 1738145340
40005, 1738145341
40003, 1738145342
40004, 1738145343
40006, 1738145344
40006, 1738145345
40008, 1738145346
40003, 1738145347
40006, 1738145348
40005, 1738145349
40004, 1738145350
40008, 1738145351
40003, 1738145352
40005, 1738145353
40006, 1738145354
40003, 1738145355
40005, 1738145356
40002, 1738145357
40008, 1738145358
40005, 1738145359
40007, 1738145360
40004, 1738145361
40013, 1738145362
40009, 1738145363
40009, 1738145364
40005, 1738145365
40006, 1738145366
40001, 1738145367
40003, 1738145368
40009, 1738145369
40005, 1738145370
40006, 1738145371
40008, 1738145372
40004, 1738145373
40012, 1738145374
40008, 1738145375
40004, 1738145376
40004, 1738145377
40006, 1738145378
40005, 1738145379
40004, 1738145380
40005, 1738145381
40003, 1738145382
40005, 1738145383
40002, 1738145384
40011, 1738145385
40008, 1738145386
40000, 1738145387
40004, 1738145388
40009, 1738145389
40006, 1738145390
40008, 1738145391
40002, 1738145392
40007, 1738145393
40003, 1738145394
40006, 1738145395
40006, 1738145396
40005, 1738145397
40007, 1738145398
40006, 1738145399
40001, 1738145400
40006, 1738145401
40001, 1738145402
40005, 1738145403
40008, 1738145404
40003, 1738145405
40004, 1738145406
40005, 1738145407
40006, 1738145408
40008, 1738145409
40004, 1738145410
40008, 1738145411
40004, 1738145412
40001, 1738145413
40005, 1738145414
780, 1738145415
40006, 1738145415
40005, 1738145416
40003, 1738145417
40002, 1738145418
40005, 1738145419
40003, 1738145420
40009, 1738145421
40005, 1738145422
40002, 1738145423
40007, 1738145424
40008, 1738145425
40004, 1738145426
40005, 1738145428
40008, 1738145429
40001, 1738145430
40005, 1738145431
40005, 1738145432
40003, 1738145433
40007, 1738145434
40001, 1738145435
40004, 1738145436
40005, 1738145437
40008, 1738145438
40007, 1738145439
40007, 1738145440
40010, 1738145441
40003, 1738145442
40009, 1738145443
40009, 1738145444
40002, 1738145445
40006, 1738145446
40007, 1738145447
40009, 1738145448
40009, 1738145449
40003, 1738145450
40006, 1738145451
40004, 1738145452
40005, 1738145453
40005, 1738145454
40007, 1738145455
40007, 1738145456
40008, 1738145457
40002, 1738145458
40002, 1738145459
40004, 1738145460
40009, 1738145461
40006, 1738145462
40006, 1738145463
40006, 1738145464
40007, 1738145465
40003, 1738145466
40002, 1738145467
40006, 1738145468
40006, 1738145469
40003, 1738145470
40007, 1738145471
40005, 1738145472
40003, 1738145473
40008, 1738145474
40006, 1738145475
40005, 1738145476
40005, 1738145477
40001, 1738145478
40010, 1738145479
40005, 1738145480
40009, 1738145481
40008, 1738145482
40010, 1738145483
40003, 1738145484
40004, 1738145485
40008, 1738145486
40004, 1738145487
40004, 1738145488
40005, 1738145489
40005, 1738145490
40002, 1738145491
40006, 1738145492
40006, 1738145493
40002, 1738145494
40004, 1738145495
40008, 1738145496
40005, 1738145497
40004, 1738145498
40007, 1738145499
40007, 1738145500
40010, 1738145501
40006, 1738145502
40006, 1738145503
40007, 1738145504
40007, 1738145505
40010, 1738145506
40004, 1738145507
40006, 1738145508
40006, 1738145509
40004, 1738145510
40007, 1738145511
40010, 1738145512
40007, 1738145513
40006, 1738145514
40005, 1738145515
40010, 1738145516
40007, 1738145517
40004, 1738145518
40004, 1738145519
40004, 1738145520
40006, 1738145521
40005, 1738145522
40008, 1738145523
40009, 1738145524
40004, 1738145525
40007, 1738145526
40006, 1738145527
40010, 1738145528
40003, 1738145529
40010, 1738145530
40005, 1738145531
40003, 1738145532
40007, 1738145533
40005, 1738145534
40004, 1738145535
40006, 1738145536
40009, 1738145537
40004, 1738145538
40008, 1738145539
40007, 1738145540
40005, 1738145541
40007, 1738145542
40003, 1738145543
40006, 1738145544
40009, 1738145545
40004, 1738145546
40006, 1738145547
40005, 1738145548
40002, 1738145549
40003, 1738145550
40005, 1738145551
40007, 1738145552
40007, 1738145553
40003, 1738145554
40005, 1738145555
40005, 1738145556
40006, 1738145557
40007, 1738145558
2680, 1738145559
40006, 1738145559
40003, 1738145560
40005, 1738145561
40011, 1738145562
40009, 1738145563
40006, 1738145564
40003, 1738145565
40003, 1738145566
40007, 1738145567
40004, 1738145568
40006, 1738145569
40004, 1738145570
40003, 1738145571
40004, 1738145572
40006, 1738145573
40005, 1738145574
860, 1738145575
40007, 1738145575
40006, 1738145576
40005, 1738145577
40006, 1738145578
40003, 1738145579
40006, 1738145580
40005, 1738145581
40002, 1738145582
40007, 1738145583
40009, 1738145584
40005, 1738145585
40008, 1738145586
40004, 1738145587
760, 1738145588
40006, 1738145588
40003, 1738145589
40005, 1738145590
40003, 1738145591
40008, 1738145592
40004, 1738145593
40008, 1738145594
40002, 1738145595
40003, 1738145596
40007, 1738145597
40005, 1738145598
540, 1738145599
40009, 1738145599
40008, 1738145600
40005, 1738145601
40008, 1738145602
40002, 1738145603
40006, 1738145604
40002, 1738145605
40002, 1738145606
40004, 1738145607
40007, 1738145608
40004, 1738145609
40004, 1738145610
40004, 1738145611
40010, 1738145613
40004, 1738145614
40008, 1738145615
40006, 1738145616
40008, 1738145617
40007, 1738145618
40006, 1738145619
40008, 1738145620
40003, 1738145621
40007, 1738145622
40006, 1738145623
8260, 1738145623
40008, 1738145624
40006, 1738145625
40004, 1738145626
40009, 1738145627
40003, 1738145628
40006, 1738145629
40006, 1738145630
40012, 1738145631
40007, 1738145632
40008, 1738145633
40010, 1738145634
40005, 1738145635
40007, 1738145636
40005, 1738145637
40004, 1738145638
40009, 1738145639
40005, 1738145640
40007, 1738145641
40007, 1738145642
40008, 1738145643
40009, 1738145644
40007, 1738145645
40004, 1738145646
40006, 1738145647
40007, 1738145648
40008, 1738145649
40005, 1738145650
40003, 1738145652
40007, 1738145653
40006, 1738145654
40011, 1738145655
40005, 1738145656
40005, 1738145657
40006, 1738145658
40004, 1738145659
40008, 1738145660
40001, 1738145661
40003, 1738145662
40003, 1738145663
40008, 1738145664
40006, 1738145665
40002, 1738145666
40008, 1738145667
40008, 1738145668
40005, 1738145669
40007, 1738145670
40006, 1738145671
40004, 1738145672
40008, 1738145673
40007, 1738145674
40008, 1738145675
40005, 1738145676
40005, 1738145677
40003, 1738145678
40003, 1738145679
40009, 1738145680
40007, 1738145681
40010, 1738145682
40008, 1738145683
40006, 1738145684
40007, 1738145685
40002, 1738145686
40009, 1738145687
40004, 1738145688
40003, 1738145689
40004, 1738145690
40008, 1738145691
40005, 1738145692
40009, 1738145693
40007, 1738145694
40012, 1738145695
40000, 1738145696
40003, 1738145697
40006, 1738145698
40006, 1738145699
40009, 1738145700
40013, 1738145701
40008, 1738145702
40010, 1738145703
40008, 1738145704
40011, 1738145705
40003, 1738145706
40010, 1738145707
40007, 1738145708
40005, 1738145709
40007, 1738145710
40007, 1738145711
40007, 1738145712
40009, 1738145713
40006, 1738145714
40003, 1738145715
40007, 1738145716
40006, 1738145717
40009, 1738145718
40006, 1738145719
40003, 1738145720
40006, 1738145721
40010, 1738145722
40006, 1738145723
40004, 1738145724
40006, 1738145725
40005, 1738145726
40003, 1738145727
40002, 1738145728
40004, 1738145729
40007, 1738145730
40009, 1738145731
40010, 1738145732
40011, 1738145733
40003, 1738145734
40007, 1738145735
40007, 1738145736
40007, 1738145737
40008, 1738145738
40007, 1738145739
40005, 1738145740
40017, 1738145741
40005, 1738145742
40005, 1738145743
40007, 1738145744
40007, 1738145745
40005, 1738145746
40008, 1738145747
40007, 1738145748
40009, 1738145749
40007, 1738145750
40003, 1738145751
40005, 1738145752
40004, 1738145753
40006, 1738145754
40005, 1738145755
40006, 1738145756
40006, 1738145757
40004, 1738145759
40008, 1738145760
40004, 1738145761
40007, 1738145762
40005, 1738145763
40004, 1738145764
40005, 1738145765
40006, 1738145766
40003, 1738145767
40004, 1738145768
40002, 1738145769
40008, 1738145770
40008, 1738145771
40005, 1738145772
40006, 1738145773
40003, 1738145774
40003, 1738145775
40011, 1738145776
40006, 1738145777
40004, 1738145778
40006, 1738145779
40008, 1738145780
40010, 1738145781
40004, 1738145782
40003, 1738145783
40006, 1738145784
40007, 1738145785
40005, 1738145786
40005, 1738145787
40005, 1738145788
40002, 1738145789
40010, 1738145790
40007, 1738145791
40008, 1738145792
40004, 1738145793
40008, 1738145794
40004, 1738145795
40007, 1738145796
2680, 1738145797
40008, 1738145797
40009, 1738145798
40009, 1738145799
40001, 1738145800
40006, 1738145801
40006, 1738145802
40004, 1738145803
40007, 1738145804
40002, 1738145805
40008, 1738145806
40010, 1738145807
40008, 1738145808
40001, 1738145809
40004, 1738145810
40005, 1738145811
40005, 1738145812
40003, 1738145813
7220, 1738145813
40008, 1738145814
40007, 1738145815
40003, 1738145816
40008, 1738145817
40003, 1738145818
40007, 1738145819
40006, 1738145820
40005, 1738145821
40011, 1738145822
40008, 1738145823
40003, 1738145824
40005, 1738145825
40004, 1738145826
40009, 1738145827
40002, 1738145828
40004, 1738145829
40006, 1738145830
40007, 1738145831
40006, 1738145832
40011, 1738145833
40007, 1738145834
40009, 1738145835
40003, 1738145836
40007, 1738145837
40006, 1738145838
40004, 1738145839
40008, 1738145840
40010, 1738145841
40009, 1738145842
40009, 1738145843
40005, 1738145844
40003, 1738145845
1140, 1738145846
40008, 1738145846
40006, 1738145847
40009, 1738145848
40002, 1738145849
40012, 1738145851
40005, 1738145852
40004, 1738145853
40007, 1738145854
1140, 1738145854
40012, 1738145855
40009, 1738145856
40007, 1738145857
40006, 1738145858
40002, 1738145859
40005, 1738145860
40006, 1738145861
40003, 1738145862
40001, 1738145863
40008, 1738145864
40006, 1738145865
40004, 1738145866
40009, 1738145867
40007, 1738145868
40009, 1738145869
40007, 1738145870
40006, 1738145871
40003, 1738145872
40004, 1738145873
40002, 1738145874
40006, 1738145875
40003, 1738145876
40003, 1738145877
40005, 1738145878
40006, 1738145879
40006, 1738145880
40005, 1738145881
40004, 1738145882
40005, 1738145883
40003, 1738145884
40004, 1738145885
40010, 1738145886
40007, 1738145887
40005, 1738145888
40012, 1738145889
40010, 1738145890
40002, 1738145891
40008, 1738145892
40005, 1738145893
40003, 1738145894
40005, 1738145895
1720, 1738145895
40006, 1738145896
40009, 1738145897
40004, 1738145898
40008, 1738145899
40004, 1738145900
40009, 1738145901
40008, 1738145902
40008, 1738145903
40002, 1738145904
40006, 1738145905
40005, 1738145906
40003, 1738145907
40002, 1738145908
40003, 1738145909
40007, 1738145910
40008, 1738145911
40011, 1738145912
40004, 1738145913
40004, 1738145914
40004, 1738145915
40006, 1738145916
40005, 1738145917
40001, 1738145918
40007, 1738145919
40006, 1738145920
40004, 1738145921
40008, 1738145922
40008, 1738145923
40008, 1738145924
40006, 1738145925
40006, 1738145926
40005, 1738145927
40010, 1738145928
40006, 1738145929
40006, 1738145930
40005, 1738145931
40004, 1738145932
40007, 1738145933
40001, 1738145934
40009, 1738145935
40006, 1738145936
40004, 1738145937
40000, 1738145938
40010, 1738145939
40004, 1738145940
40005, 1738145941
40006, 1738145942
40007, 1738145943
40010, 1738145944
40008, 1738145945
2180, 1738145945
40007, 1738145946
40008, 1738145947
40004, 1738145948
40010, 1738145949
40004, 1738145950
40006, 1738145951
40006, 1738145952
40007, 1738145953
40006, 1738145954
40008, 1738145955
40003, 1738145957
40006, 1738145958
40009, 1738145959
40011, 1738145960
40006, 1738145961
40011, 1738145962
40006, 1738145963
40005, 1738145964
40004, 1738145965
40004, 1738145966
40005, 1738145967
40007, 1738145968
480, 1738145968
40007, 1738145969
40006, 1738145970
40007, 1738145971
40006, 1738145972
40004, 1738145973
40005, 1738145974
40007, 1738145975
40009, 1738145976
40001, 1738145977
40006, 1738145978
40003, 1738145979
40004, 1738145980
40001, 1738145981
40006, 1738145982
40005, 1738145983
40005, 1738145984
40008, 1738145985
40002, 1738145986
40009, 1738145987
40008, 1738145988
40005, 1738145989
40006, 1738145990
40008, 1738145991
40006, 1738145992
40012, 1738145993
40005, 1738145994
40005, 1738145995
40007, 1738145996
40005, 1738145997
40007, 1738145998
40004, 1738145999
40011, 1738146000
40004, 1738146001
40007, 1738146002
40, 1738146002
40007, 1738146003
40004, 1738146004
40006, 1738146005
40006, 1738146006
40006, 1738146007
40006, 1738146008
40004, 1738146009
40004, 1738146010
40008, 1738146011
40003, 1738146012
40003, 1738146013
40004, 1738146014
40004, 1738146015
40005, 1738146016
40007, 1738146017
40002, 1738146018
40006, 1738146019
40004, 1738146020
40006, 1738146021
40003, 1738146022
40010, 1738146023
40007, 1738146024
40006, 1738146025
40008, 1738146026
40002, 1738146027
40010, 1738146028
40008, 1738146029
40004, 1738146030
40005, 1738146031
300, 1738146032
40011, 1738146032
40005, 1738146033
40006, 1738146034
40006, 1738146035
40006, 1738146036
40008, 1738146037
40005, 1738146038
40009, 1738146039
40003, 1738146040
40005, 1738146041
40007, 1738146042
40004, 1738146043
40008, 1738146044
40003, 1738146045
40004, 1738146046
40004, 1738146047
40009, 1738146048
40005, 1738146049
40005, 1738146050
40008, 1738146051
40006, 1738146052
40005, 1738146053
40004, 1738146054
40002, 1738146055
40009, 1738146056
40008, 1738146057
40005, 1738146058
40006, 1738146059
40007, 1738146060
40006, 1738146061
40006, 1738146062
40004, 1738146063
40006, 1738146064
40006, 1738146065
1960, 1738146066
40007, 1738146066
40005, 1738146067
40009, 1738146068
40010, 1738146069
40005, 1738146071
40008, 1738146072
40009, 1738146073
40007, 1738146074
40011, 1738146075
40006, 1738146076
40007, 1738146077
40004, 1738146078
40002, 1738146079
40006, 1738146080
40009, 1738146081
40004, 1738146082
40010, 1738146083
40003, 1738146084
40004, 1738146085
40006, 1738146086
40006, 1738146087
40004, 1738146088
40002, 1738146089
40008, 1738146090
40006, 1738146091
40006, 1738146092
40005, 1738146093
40003, 1738146094
40002, 1738146095
40007, 1738146096
40006, 1738146097
40004, 1738146098
40002, 1738146099
40003, 1738146100
40005, 1738146101
40006, 1738146102
40006, 1738146103
40005, 1738146104
40005, 1738146105
40007, 1738146106
40007, 1738146107
40003, 1738146108
40002, 1738146109
40009, 1738146110
40004, 1738146111
40002, 1738146112
40004, 1738146113
40008, 1738146114
40007, 1738146115
40008, 1738146116
40005, 1738146117
40007, 1738146118
40004, 1738146119
40007, 1738146121
40010, 1738146122
40009, 1738146123
40005, 1738146124
40005, 1738146125
40008, 1738146126
40010, 1738146127
40010, 1738146128
40004, 1738146129
40008, 1738146130
40004, 1738146131
40008, 1738146132
40008, 1738146133
40005, 1738146134
40004, 1738146135
40009, 1738146136
40006, 1738146137
40002, 1738146138
40005, 1738146139
40002, 1738146140
40011, 1738146141
40005, 1738146142
40008, 1738146143
40010, 1738146144
40007, 1738146145
40002, 1738146146
40005, 1738146147
40005, 1738146148
40005, 1738146149
40003, 1738146150
40008, 1738146151
40007, 1738146152
40005, 1738146153
40009, 1738146154
40004, 1738146155
40008, 1738146156
40003, 1738146157
40005, 1738146158
40008, 1738146159
40008, 1738146160
40003, 1738146161
40004, 1738146162
40007, 1738146163
40003, 1738146164
40004, 1738146165
40007, 1738146166
40005, 1738146167
40009, 1738146168
40005, 1738146169
40004, 1738146170
40008, 1738146171
40004, 1738146172
40004, 1738146173
40007, 1738146174
40007, 1738146175
40008, 1738146176
40005, 1738146177
40006, 1738146178
40002, 1738146179
40009, 1738146180
40003, 1738146181
40005, 1738146182
40005, 1738146183
40002, 1738146184
40003, 1738146185
40008, 1738146186
40004, 1738146187
40007, 1738146188
40009, 1738146189
40005, 1738146190
40002, 1738146191
40003, 1738146192
40003, 1738146193
40005, 1738146194
40005, 1738146195
40005, 1738146196
40004, 1738146197
40006, 1738146198
40008, 1738146199
40009, 1738146200
40007, 1738146201
40009, 1738146202
40001, 1738146203
40007, 1738146204
40003, 1738146205
40006, 1738146206
40005, 1738146207
40004, 1738146208
40005, 1738146209
40010, 1738146210
40007, 1738146211
40007, 1738146212
40010, 1738146213
40004, 1738146214
40009, 1738146215
40009, 1738146216
40006, 1738146217
40005, 1738146218
40006, 1738146219
40005, 1738146220
40008, 1738146221
40006, 1738146222
40004, 1738146223
40007, 1738146224
40004, 1738146225
40002, 1738146226
40007, 1738146227
40007, 1738146228
40005, 1738146230
40002, 1738146231
40001, 1738146232
40005, 1738146233
40009, 1738146234
40002, 1738146235
40007, 1738146236
40006, 1738146237
8040, 1738146237
40006, 1738146238
40005, 1738146239
40005, 1738146240
40010, 1738146241
40008, 1738146242
40006, 1738146243
40008, 1738146244
40005, 1738146245
40006, 1738146246
40006, 1738146247
40005, 1738146248
40005, 1738146249
40002, 1738146250
40005, 1738146251
40001, 1738146252
40002, 1738146253
40007, 1738146254
40001, 1738146255
40004, 1738146256
40010, 1738146257
40003, 1738146258
40004, 1738146259
40011, 1738146260
40005, 1738146261
40008, 1738146262
40006, 1738146263
40005, 1738146264
40006, 1738146265
40007, 1738146266
40008, 1738146267
40003, 1738146268
40009, 1738146269
40006, 1738146270
40005, 1738146271
40009, 1738146272
40006, 1738146273
40005, 1738146274
40003, 1738146275
40007, 1738146276
40005, 1738146277
40006, 1738146278
40004, 1738146279
40006, 1738146280
40005, 1738146281
40008, 1738146282
40004, 1738146283
40008, 1738146284
40005, 1738146285
40009, 1738146286
40007, 1738146287
40001, 1738146288
40003, 1738146289
40008, 1738146290
40005, 1738146291
40008, 1738146292
40004, 1738146293
40002, 1738146295
40012, 1738146296
40006, 1738146297
40006, 1738146298
40008, 1738146299
40012, 1738146300
40005, 1738146301
40004, 1738146302
40010, 1738146303
40005, 1738146304
40003, 1738146305
40007, 1738146306
40005, 1738146307
40008, 1738146308
40006, 1738146309
40009, 1738146310
40005, 1738146311
40002, 1738146312
40004, 1738146313
40006, 1738146314
40006, 1738146315
40004, 1738146316
40006, 1738146317
40006, 1738146318
40009, 1738146319
40011, 1738146320
40004, 1738146321
40002, 1738146322
40012, 1738146323
40007, 1738146324
12880, 1738146324
40007, 1738146325
40004, 1738146326
40006, 1738146327
40007, 1738146328
40002, 1738146329
40005, 1738146330
40005, 1738146331
40005, 1738146332
40007, 1738146333
40005, 1738146334
40006, 1738146335
40008, 1738146336
40003, 1738146337
40012, 1738146338
40007, 1738146339
40006, 1738146340
40006, 1738146341
40006, 1738146342
40002, 1738146343
40003, 1738146344
40005, 1738146345
40005, 1738146346
40006, 1738146347
40005, 1738146348
40006, 1738146349
40002, 1738146350
40010, 1738146351
40010, 1738146352
40005, 1738146353
40005, 1738146354
40007, 1738146355
40004, 1738146356
40003, 1738146357
40009, 1738146358
40009, 1738146359
40004, 1738146360
40008, 1738146361
40005, 1738146362
40004, 1738146363
40004, 1738146364
40005, 1738146365
40006, 1738146366
40006, 1738146367
40006, 1738146368
40006, 1738146369
40008, 1738146370
40005, 1738146371
40001, 1738146372
40009, 1738146373
40005, 1738146374
40002, 1738146375
40008, 1738146376
40007, 1738146377
40006, 1738146378
40006, 1738146379
40007, 1738146380
40006, 1738146381
40003, 1738146382
40006, 1738146383
40004, 1738146384
40008, 1738146385
40006, 1738146386
40009, 1738146387
40008, 1738146388
40009, 1738146389
40007, 1738146390
40005, 1738146391
40008, 1738146392
40004, 1738146393
40008, 1738146395
40005, 1738146396
40007, 1738146397
40011, 1738146398
40006, 1738146399
5720, 1738146399
40006, 1738146400
40008, 1738146401
40004, 1738146402
40003, 1738146403
40007, 1738146404
40007, 1738146405
40002, 1738146406
40005, 1738146407
40007, 1738146408
40006, 1738146409
40011, 1738146410
40005, 1738146411
40004, 1738146412
40006, 1738146413
40006, 1738146414
40008, 1738146415
40005, 1738146416
40002, 1738146417
40007, 1738146418
40004, 1738146419
40005, 1738146420
40007, 1738146421
40008, 1738146422
40005, 1738146423
40005, 1738146424
40008, 1738146425
40005, 1738146426
40006, 1738146427
40008, 1738146428
40007, 1738146429
40005, 1738146430
40005, 1738146431
40009, 1738146432
40006, 1738146433
40004, 1738146434
40003, 1738146435
40008, 1738146436
40005, 1738146437
40006, 1738146438
40003, 1738146439
40001, 1738146440
40005, 1738146441
3520, 1738146441
40004, 1738146442
40003, 1738146443
40009, 1738146444
40007, 1738146445
40012, 1738146446
40007, 1738146447
40005, 1738146448
40011, 1738146450
40008, 1738146451
40006, 1738146452
40008, 1738146453
40004, 1738146454
40004, 1738146455
40006, 1738146456
1360, 1738146456
40009, 1738146457
40003, 1738146458
40006, 1738146459
40004, 1738146460
40004, 1738146461
40005, 1738146462
40010, 1738146463
40006, 1738146464
40006, 1738146465
40004, 1738146466
40004, 1738146467
40002, 1738146468
40005, 1738146469
40004, 1738146470
40005, 1738146471
40006, 1738146472
40008, 1738146473
40005, 1738146474
40006, 1738146475
40004, 1738146476
40002, 1738146477
40004, 1738146478
40005, 1738146479
40005, 1738146480
40009, 1738146481
40007, 1738146482
40005, 1738146483
40008, 1738146484
40004, 1738146485
40003, 1738146486
40002, 1738146487
40006, 1738146488
40009, 1738146489
40006, 1738146490
40002, 1738146491
40002, 1738146492
40006, 1738146493
40007, 1738146494
40011, 1738146495
220, 1738146496
40004, 1738146496
40003, 1738146497
40003, 1738146498
40001, 1738146499
40005, 1738146500
40004, 1738146501
40011, 1738146502
40008, 1738146503
40007, 1738146504
40006, 1738146505
40011, 1738146506
40005, 1738146507
40005, 1738146508
40007, 1738146509
40010, 1738146510
40004, 1738146511
40003, 1738146512
40005, 1738146513
40006, 1738146514
40008, 1738146515
40009, 1738146516
40004, 1738146517
40005, 1738146518
40007, 1738146519
40002, 1738146520
40005, 1738146521
40010, 1738146522
40005, 1738146523
40004, 1738146524
40005, 1738146525
40006, 1738146526
40009, 1738146527
40012, 1738146528
40010, 1738146529
40007, 1738146530
40011, 1738146531
640, 1738146532
40005, 1738146532
40004, 1738146533
40001, 1738146534
40010, 1738146535
140, 1738146535
40010, 1738146536
40009, 1738146537
40006, 1738146538
40005, 1738146540
40004, 1738146541
40007, 1738146542
40006, 1738146543
40009, 1738146544
40007, 1738146545
40002, 1738146546
40006, 1738146547
40001, 1738146548
40004, 1738146549
40007, 1738146550
40006, 1738146551
40008, 1738146552
40005, 1738146553
40006, 1738146554
40008, 1738146555
40004, 1738146556
40006, 1738146557
40007, 1738146558
40009, 1738146559
40008, 1738146560
40006, 1738146561
40004, 1738146562
40004, 1738146563
40005, 1738146564
40005, 1738146565
40005, 1738146566
40011, 1738146567
40009, 1738146568
40005, 1738146569
40001, 1738146570
40009, 1738146571
40009, 1738146572
40004, 1738146573
40005, 1738146574
40009, 1738146575
40001, 1738146576
40001, 1738146577
1140, 1738146578
40008, 1738146578
40011, 1738146579
40010, 1738146580
40004, 1738146581
40008, 1738146583
40004, 1738146584
40008, 1738146585
40012, 1738146586
320, 1738146586
40011, 1738146587
40006, 1738146588
40003, 1738146589
40008, 1738146590
40005, 1738146591
40004, 1738146592
40004, 1738146593
40007, 1738146594
40006, 1738146595
40006, 1738146596
40006, 1738146597
40002, 1738146598
40004, 1738146599
40005, 1738146600
40009, 1738146601
40006, 1738146602
40005, 1738146603
40008, 1738146604
40009, 1738146605
40007, 1738146606
40005, 1738146607
40006, 1738146608
40007, 1738146609
40004, 1738146610
40002, 1738146611
40004, 1738146612
40009, 1738146613
40008, 1738146614
40007, 1738146615
40001, 1738146616
40002, 1738146617
40005, 1738146618
40007, 1738146619
40006, 1738146620
40003, 1738146621
40004, 1738146622
40012, 1738146623
40004, 1738146624
40006, 1738146625
40006, 1738146626
40004, 1738146627
40003, 1738146628
40005, 1738146629
40005, 1738146630
40004, 1738146631
40005, 1738146632
40007, 1738146633
40006, 1738146634
40008, 1738146635
40007, 1738146636
40004, 1738146637
40004, 1738146638
40007, 1738146639
40008, 1738146640
40007, 1738146641
40007, 1738146642
40006, 1738146643
40007, 1738146644
40002, 1738146645
40005, 1738146646
40005, 1738146647
40007, 1738146648
40006, 1738146649
40009, 1738146650
40004, 1738146651
40005, 1738146652
40006, 1738146653
40010, 1738146654
40005, 1738146655
40004, 1738146656
40005, 1738146657
40004, 1738146658
40007, 1738146659
40004, 1738146660
40005, 1738146661
40010, 1738146662
40004, 1738146663
40005, 1738146664
40004, 1738146665
40007, 1738146666
40006, 1738146667
40011, 1738146668
40005, 1738146669
40004, 1738146670
40005, 1738146671
40006, 1738146672
40009, 1738146673
40008, 1738146674
40008, 1738146675
40006, 1738146676
40004, 1738146677
40007, 1738146678
40003, 1738146679
40003, 1738146681
40003, 1738146682
40005, 1738146683
40004, 1738146684
40009, 1738146685
40011, 1738146686
40005, 1738146687
40007, 1738146688
40007, 1738146689
40006, 1738146690
40011, 1738146691
40007, 1738146692
40006, 1738146693
40002, 1738146694
40014, 1738146695
40006, 1738146696
40008, 1738146697
40005, 1738146698
40008, 1738146699
40009, 1738146700
40006, 1738146701
40005, 1738146702
40001, 1738146703
40002, 1738146704
40007, 1738146705
40003, 1738146706
40003, 1738146707
40002, 1738146708
40004, 1738146709
40006, 1738146710
40003, 1738146711
40004, 1738146712
40003, 1738146713
40008, 1738146714
40002, 1738146715
40005, 1738146716
40005, 1738146717
40006, 1738146718
40004, 1738146719
40007, 1738146720
40006, 1738146721
40004, 1738146722
40007, 1738146723
40009, 1738146724
40006, 1738146725
40005, 1738146726
40007, 1738146727
40009, 1738146728
40005, 1738146729
40012, 1738146730
40005, 1738146731
40006, 1738146732
40005, 1738146733
40007, 1738146734
40005, 1738146735
40005, 1738146736
40013, 1738146737
40008, 1738146738
40011, 1738146739
40008, 1738146740
3620, 1738146740
40004, 1738146741
40008, 1738146742
3160, 1738146743
40005, 1738146743
40005, 1738146744
40005, 1738146745
40008, 1738146746
40006, 1738146747
40005, 1738146748
40007, 1738146749
40011, 1738146750
40004, 1738146751
40003, 1738146752
40004, 1738146753
40005, 1738146754
40007, 1738146755
40003, 1738146756
40004, 1738146757
40004, 1738146758
40004, 1738146759
40008, 1738146760
40008, 1738146761
40007, 1738146762
40007, 1738146763
40010, 1738146764
40008, 1738146765
40004, 1738146766
40007, 1738146767
40006, 1738146768
40003, 1738146769
40002, 1738146770
40007, 1738146771
40003, 1738146772
40004, 1738146773
40003, 1738146774
40005, 1738146775
40005, 1738146776
40004, 1738146777
40002, 1738146778
40004, 1738146779
40010, 1738146780
40002, 1738146781
40005, 1738146782
40005, 1738146783
40005, 1738146784
40004, 1738146785
40007, 1738146786
40006, 1738146787
40008, 1738146788
40004, 1738146789
40005, 1738146790
40003, 1738146791
40007, 1738146792
40006, 1738146793
40006, 1738146794
40004, 1738146795
