decay,time
480, 1737671359
340, 1737671359
40016, 1737671359
860, 1737671359
4560, 1737671359
440, 1737671360
2200, 1737671360
2880, 1737671360
40015, 1737671360
3020, 1737671360
440, 1737671360
3380, 1737671361
1120, 1737671361
3820, 1737671361
2320, 1737671361
40015, 1737671361
3040, 1737671361
420, 1737671362
2840, 1737671362
4060, 1737671362
4060, 1737671362
1680, 1737671362
40014, 1737671362
460, 1737671362
1440, 1737671363
4560, 1737671363
40016, 1737671363
1420, 1737671363
3440, 1737671364
3440, 1737671364
700, 1737671364
2920, 1737671364
40016, 1737671364
940, 1737671364
2440, 1737671364
780, 1737671365
40016, 1737671365
340, 1737671365
6580, 1737671365
40016, 1737671366
3740, 1737671367
8820, 1737671367
1260, 1737671367
1260, 1737671367
360, 1737671367
700, 1737671367
40015, 1737671367
260, 1737671367
5240, 1737671367
660, 1737671368
700, 1737671368
40015, 1737671368
140, 1737671368
1820, 1737671369
20, 1737671369
40016, 1737671369
3160, 1737671370
1400, 1737671370
1180, 1737671370
7100, 1737671370
40015, 1737671370
2520, 1737671370
360, 1737671371
40015, 1737671371
1120, 1737671372
880, 1737671372
400, 1737671372
1960, 1737671372
40016, 1737671372
2660, 1737671372
1520, 1737671373
40015, 1737671373
1840, 1737671373
820, 1737671373
7100, 1737671374
3780, 1737671374
2060, 1737671374
1260, 1737671374
9700, 1737671374
3700, 1737671374
40016, 1737671374
2380, 1737671374
1540, 1737671374
2600, 1737671375
60, 1737671375
40015, 1737671375
980, 1737671376
240, 1737671376
1500, 1737671376
40016, 1737671376
680, 1737671376
100, 1737671377
2480, 1737671377
6840, 1737671377
40016, 1737671377
6820, 1737671378
980, 1737671378
5100, 1737671378
40015, 1737671378
380, 1737671379
600, 1737671379
260, 1737671379
1240, 1737671379
1180, 1737671379
40017, 1737671379
600, 1737671380
1380, 1737671380
40016, 1737671380
540, 1737671380
3260, 1737671381
2360, 1737671381
3400, 1737671381
40015, 1737671381
4220, 1737671382
3200, 1737671382
320, 1737671382
40016, 1737671382
2320, 1737671383
1060, 1737671383
720, 1737671383
1560, 1737671383
40015, 1737671383
580, 1737671384
1440, 1737671384
2120, 1737671384
800, 1737671384
2020, 1737671384
40016, 1737671384
1220, 1737671385
460, 1737671385
40016, 1737671385
2740, 1737671386
3860, 1737671386
40016, 1737671386
3160, 1737671386
420, 1737671387
2460, 1737671387
15160, 1737671387
960, 1737671387
40016, 1737671387
2220, 1737671388
2740, 1737671388
740, 1737671388
440, 1737671388
40015, 1737671388
2460, 1737671388
2440, 1737671389
560, 1737671389
480, 1737671389
5520, 1737671389
40016, 1737671389
1620, 1737671390
4500, 1737671390
6320, 1737671390
40016, 1737671390
3840, 1737671391
380, 1737671391
5480, 1737671391
3200, 1737671391
3100, 1737671391
40016, 1737671391
1140, 1737671392
160, 1737671392
1360, 1737671392
2160, 1737671392
15800, 1737671392
40015, 1737671392
2120, 1737671393
2380, 1737671393
940, 1737671393
1080, 1737671393
40015, 1737671394
480, 1737671394
1400, 1737671394
4460, 1737671394
1020, 1737671394
1240, 1737671394
40016, 1737671395
5180, 1737671395
1000, 1737671395
800, 1737671395
2260, 1737671395
440, 1737671395
40016, 1737671396
2280, 1737671396
13960, 1737671396
40016, 1737671397
340, 1737671397
1660, 1737671397
2280, 1737671397
1040, 1737671397
40015, 1737671398
280, 1737671398
1300, 1737671398
4140, 1737671398
40017, 1737671399
380, 1737671399
980, 1737671399
2460, 1737671399
8980, 1737671399
4020, 1737671399
420, 1737671399
480, 1737671399
180, 1737671400
40014, 1737671400
320, 1737671400
1000, 1737671400
4540, 1737671400
2400, 1737671400
200, 1737671400
2640, 1737671400
100, 1737671400
40016, 1737671401
4420, 1737671401
1020, 1737671401
40016, 1737671402
4420, 1737671402
1300, 1737671402
9520, 1737671402
40016, 1737671403
1040, 1737671403
480, 1737671403
4160, 1737671403
40016, 1737671404
2140, 1737671404
4700, 1737671404
40016, 1737671405
700, 1737671405
140, 1737671405
1140, 1737671405
40016, 1737671406
1680, 1737671406
7140, 1737671406
2480, 1737671407
40016, 1737671407
1000, 1737671407
1880, 1737671407
2760, 1737671408
40016, 1737671408
2360, 1737671408
1500, 1737671408
6940, 1737671408
40016, 1737671409
2040, 1737671409
1380, 1737671409
1980, 1737671409
1300, 1737671409
1540, 1737671409
1800, 1737671410
40015, 1737671410
320, 1737671410
6240, 1737671410
1160, 1737671410
1340, 1737671410
3580, 1737671411
300, 1737671411
40016, 1737671411
1440, 1737671411
15800, 1737671411
2800, 1737671412
40015, 1737671412
2720, 1737671412
960, 1737671412
40016, 1737671413
1520, 1737671413
4460, 1737671413
1200, 1737671413
760, 1737671413
2920, 1737671414
40015, 1737671414
2700, 1737671414
780, 1737671415
40016, 1737671415
2020, 1737671415
3820, 1737671415
5220, 1737671415
340, 1737671415
580, 1737671415
40016, 1737671416
1240, 1737671416
1080, 1737671416
4020, 1737671416
9080, 1737671417
40015, 1737671417
1840, 1737671417
3980, 1737671417
6240, 1737671417
2680, 1737671417
0, 1737671418
40016, 1737671418
680, 1737671418
1020, 1737671418
300, 1737671419
40016, 1737671419
1060, 1737671419
660, 1737671419
1600, 1737671419
2460, 1737671419
40015, 1737671420
1320, 1737671420
3840, 1737671420
100, 1737671420
3340, 1737671420
40016, 1737671421
260, 1737671421
20, 1737671421
1440, 1737671421
2260, 1737671422
1660, 1737671422
40015, 1737671422
0, 1737671422
2000, 1737671422
140, 1737671422
2940, 1737671422
3680, 1737671422
1200, 1737671422
40015, 1737671423
1440, 1737671423
680, 1737671423
8520, 1737671424
40017, 1737671424
920, 1737671424
340, 1737671424
3580, 1737671424
1300, 1737671425
2860, 1737671425
40014, 1737671425
2260, 1737671425
1320, 1737671425
40016, 1737671426
2840, 1737671426
3160, 1737671426
2440, 1737671426
340, 1737671426
1060, 1737671427
40016, 1737671427
1120, 1737671427
1840, 1737671427
1640, 1737671427
2340, 1737671427
260, 1737671427
2680, 1737671427
3080, 1737671428
40016, 1737671428
4520, 1737671428
900, 1737671428
5600, 1737671428
920, 1737671429
3280, 1737671429
40015, 1737671429
2300, 1737671429
660, 1737671429
660, 1737671429
920, 1737671430
40015, 1737671430
520, 1737671430
1800, 1737671430
360, 1737671430
10640, 1737671430
2820, 1737671431
380, 1737671431
40016, 1737671431
480, 1737671431
1340, 1737671431
13500, 1737671431
1120, 1737671432
40016, 1737671432
1720, 1737671432
1560, 1737671432
40015, 1737671433
2640, 1737671433
1160, 1737671433
500, 1737671433
740, 1737671434
480, 1737671434
40016, 1737671434
1380, 1737671434
420, 1737671434
280, 1737671434
2640, 1737671434
13080, 1737671434
920, 1737671434
1160, 1737671435
1100, 1737671435
40015, 1737671435
1000, 1737671435
1120, 1737671435
560, 1737671436
300, 1737671436
80, 1737671436
40016, 1737671436
2920, 1737671436
5960, 1737671436
20, 1737671436
640, 1737671437
40016, 1737671437
1280, 1737671437
9440, 1737671438
320, 1737671438
40016, 1737671438
3520, 1737671439
600, 1737671439
3060, 1737671439
2960, 1737671439
2720, 1737671439
440, 1737671439
40016, 1737671439
2880, 1737671439
3860, 1737671439
1640, 1737671439
2380, 1737671440
360, 1737671440
3640, 1737671440
100, 1737671440
40015, 1737671440
7120, 1737671440
8620, 1737671440
120, 1737671440
1180, 1737671441
3240, 1737671441
40016, 1737671441
1180, 1737671441
980, 1737671441
2800, 1737671441
600, 1737671442
40016, 1737671442
1600, 1737671443
280, 1737671443
40015, 1737671443
2900, 1737671443
4320, 1737671443
2540, 1737671443
4620, 1737671443
460, 1737671443
40016, 1737671444
3380, 1737671444
4480, 1737671444
2980, 1737671444
420, 1737671445
440, 1737671445
1760, 1737671445
40016, 1737671445
3120, 1737671445
240, 1737671446
4000, 1737671446
2020, 1737671446
1040, 1737671446
40016, 1737671446
1780, 1737671446
520, 1737671446
1600, 1737671446
320, 1737671447
1380, 1737671447
40016, 1737671447
180, 1737671447
660, 1737671447
3480, 1737671448
3600, 1737671448
1140, 1737671448
1120, 1737671448
3040, 1737671448
40015, 1737671448
940, 1737671449
1400, 1737671449
7100, 1737671449
40016, 1737671449
880, 1737671450
5720, 1737671450
40016, 1737671450
1140, 1737671450
1700, 1737671450
800, 1737671450
4900, 1737671450
420, 1737671451
40015, 1737671451
100, 1737671451
380, 1737671451
2340, 1737671452
3360, 1737671452
40016, 1737671452
1420, 1737671452
360, 1737671452
3740, 1737671453
600, 1737671453
4420, 1737671453
40016, 1737671453
1960, 1737671453
600, 1737671454
120, 1737671454
4860, 1737671454
40016, 1737671454
5900, 1737671454
80, 1737671454
640, 1737671455
740, 1737671455
1980, 1737671455
40016, 1737671455
2080, 1737671455
1820, 1737671455
3440, 1737671456
2200, 1737671456
1180, 1737671456
40016, 1737671456
40016, 1737671457
6840, 1737671457
6200, 1737671457
1540, 1737671457
200, 1737671457
480, 1737671458
3740, 1737671458
6500, 1737671458
40014, 1737671458
1720, 1737671458
200, 1737671458
10420, 1737671459
3140, 1737671459
1960, 1737671459
9480, 1737671459
40016, 1737671459
2760, 1737671459
1120, 1737671459
40016, 1737671460
1460, 1737671460
1160, 1737671460
7160, 1737671460
600, 1737671461
840, 1737671461
2420, 1737671461
440, 1737671461
480, 1737671461
1280, 1737671461
40015, 1737671461
4460, 1737671461
5080, 1737671462
4600, 1737671462
40016, 1737671462
12140, 1737671462
860, 1737671463
2560, 1737671463
6660, 1737671463
40016, 1737671463
400, 1737671463
840, 1737671463
4640, 1737671464
5660, 1737671464
3400, 1737671464
180, 1737671464
40015, 1737671464
1860, 1737671464
1840, 1737671465
1540, 1737671465
760, 1737671465
2280, 1737671465
40016, 1737671465
2180, 1737671465
40016, 1737671466
1980, 1737671466
2260, 1737671466
4320, 1737671467
280, 1737671467
40015, 1737671467
1460, 1737671468
3700, 1737671468
40016, 1737671468
2500, 1737671468
4580, 1737671469
180, 1737671469
700, 1737671469
2720, 1737671469
900, 1737671469
40016, 1737671469
100, 1737671469
2780, 1737671469
1420, 1737671470
3920, 1737671470
120, 1737671470
1060, 1737671470
1760, 1737671470
1100, 1737671470
40015, 1737671470
3820, 1737671470
200, 1737671471
2920, 1737671471
2320, 1737671471
40016, 1737671471
1080, 1737671472
4880, 1737671472
1800, 1737671472
40016, 1737671472
680, 1737671472
2660, 1737671473
5320, 1737671473
620, 1737671473
40016, 1737671473
500, 1737671474
0, 1737671474
40016, 1737671474
1160, 1737671474
1960, 1737671474
2380, 1737671475
1100, 1737671475
3580, 1737671475
40015, 1737671475
500, 1737671475
1080, 1737671476
3160, 1737671476
2120, 1737671476
240, 1737671476
40015, 1737671476
5200, 1737671476
20, 1737671477
60, 1737671477
300, 1737671477
520, 1737671477
1920, 1737671477
40015, 1737671477
2760, 1737671477
3000, 1737671478
460, 1737671478
2040, 1737671478
40016, 1737671478
260, 1737671478
19220, 1737671479
1500, 1737671479
5920, 1737671479
960, 1737671479
40016, 1737671479
2500, 1737671479
600, 1737671480
40, 1737671480
4920, 1737671480
40015, 1737671480
760, 1737671481
300, 1737671481
3640, 1737671481
2120, 1737671481
660, 1737671481
40015, 1737671481
1320, 1737671481
3460, 1737671482
1320, 1737671482
960, 1737671482
820, 1737671482
6480, 1737671482
40016, 1737671482
420, 1737671483
13300, 1737671483
680, 1737671483
3400, 1737671483
1160, 1737671483
40015, 1737671483
280, 1737671483
4400, 1737671484
2060, 1737671484
1280, 1737671484
580, 1737671484
3120, 1737671484
40016, 1737671484
3400, 1737671484
600, 1737671485
40, 1737671485
40015, 1737671485
260, 1737671486
4920, 1737671486
2400, 1737671486
40016, 1737671486
2260, 1737671487
17620, 1737671487
2220, 1737671487
2400, 1737671487
40016, 1737671487
3060, 1737671488
3620, 1737671488
80, 1737671488
1360, 1737671488
1920, 1737671488
40015, 1737671488
1880, 1737671489
1800, 1737671489
1520, 1737671489
3140, 1737671489
9900, 1737671489
2580, 1737671489
40016, 1737671489
880, 1737671489
880, 1737671490
300, 1737671490
40016, 1737671490
1840, 1737671491
1700, 1737671491
1920, 1737671491
400, 1737671491
880, 1737671491
6600, 1737671491
40014, 1737671492
940, 1737671492
420, 1737671492
120, 1737671492
80, 1737671492
40015, 1737671493
660, 1737671493
940, 1737671493
180, 1737671493
4340, 1737671493
40016, 1737671494
1100, 1737671494
5480, 1737671494
2300, 1737671494
40016, 1737671495
2080, 1737671495
1420, 1737671495
2640, 1737671495
1220, 1737671495
3600, 1737671495
40016, 1737671496
3700, 1737671496
4280, 1737671496
2920, 1737671496
3860, 1737671496
880, 1737671496
6140, 1737671496
40015, 1737671497
460, 1737671497
4140, 1737671497
800, 1737671497
3320, 1737671497
720, 1737671497
40016, 1737671498
1740, 1737671498
11620, 1737671498
40015, 1737671499
3300, 1737671499
700, 1737671499
1440, 1737671499
4440, 1737671499
2840, 1737671499
1560, 1737671500
40015, 1737671500
440, 1737671500
460, 1737671500
1840, 1737671500
5520, 1737671500
480, 1737671500
2060, 1737671500
40015, 1737671501
6940, 1737671501
4200, 1737671501
6060, 1737671501
3180, 1737671501
40015, 1737671502
3140, 1737671502
1080, 1737671502
5460, 1737671502
2720, 1737671502
5800, 1737671503
40016, 1737671503
2760, 1737671503
2240, 1737671503
4600, 1737671503
1480, 1737671503
2540, 1737671504
1000, 1737671504
40015, 1737671504
420, 1737671504
1040, 1737671504
2760, 1737671504
1140, 1737671504
160, 1737671504
1580, 1737671505
40016, 1737671505
980, 1737671506
40016, 1737671506
120, 1737671506
660, 1737671506
1940, 1737671506
40016, 1737671507
1140, 1737671507
1440, 1737671507
640, 1737671507
2540, 1737671507
40016, 1737671508
4020, 1737671508
2920, 1737671508
2540, 1737671509
40016, 1737671509
4240, 1737671509
140, 1737671509
2200, 1737671509
40016, 1737671510
180, 1737671510
5080, 1737671510
1060, 1737671511
40016, 1737671511
3320, 1737671511
1900, 1737671511
320, 1737671512
5300, 1737671512
40016, 1737671512
1320, 1737671512
180, 1737671512
2580, 1737671512
1220, 1737671512
40016, 1737671513
20, 1737671513
9840, 1737671513
4740, 1737671513
4180, 1737671514
340, 1737671514
40016, 1737671514
860, 1737671514
5980, 1737671514
1020, 1737671514
680, 1737671514
1380, 1737671515
920, 1737671515
3620, 1737671515
40015, 1737671515
4660, 1737671515
120, 1737671515
160, 1737671515
4560, 1737671515
3800, 1737671516
40016, 1737671516
1400, 1737671516
1420, 1737671517
340, 1737671517
40016, 1737671517
17340, 1737671517
2620, 1737671517
180, 1737671518
100, 1737671518
40016, 1737671518
3820, 1737671518
5500, 1737671518
11620, 1737671518
2940, 1737671519
2800, 1737671519
40016, 1737671519
420, 1737671519
400, 1737671519
3760, 1737671519
2240, 1737671520
220, 1737671520
4180, 1737671520
40016, 1737671520
13920, 1737671520
1660, 1737671520
380, 1737671520
400, 1737671521
40015, 1737671521
8740, 1737671521
160, 1737671521
1220, 1737671522
40016, 1737671522
100, 1737671522
2800, 1737671522
4240, 1737671522
5700, 1737671523
3580, 1737671523
40015, 1737671523
2220, 1737671523
7680, 1737671524
2840, 1737671524
460, 1737671524
40016, 1737671524
4760, 1737671524
2140, 1737671524
1580, 1737671525
2540, 1737671525
6940, 1737671525
1120, 1737671525
2940, 1737671525
40015, 1737671525
1180, 1737671525
100, 1737671526
3240, 1737671526
40016, 1737671526
1940, 1737671526
3180, 1737671526
3100, 1737671527
580, 1737671527
40016, 1737671527
12060, 1737671527
1680, 1737671527
3580, 1737671527
4340, 1737671528
3100, 1737671528
40016, 1737671528
2300, 1737671528
7020, 1737671528
3780, 1737671529
40016, 1737671529
80, 1737671529
220, 1737671529
2520, 1737671529
4740, 1737671530
220, 1737671530
200, 1737671530
6600, 1737671530
40014, 1737671530
2740, 1737671530
1280, 1737671530
1000, 1737671530
8440, 1737671531
40, 1737671531
40016, 1737671531
340, 1737671531
280, 1737671531
5980, 1737671532
1400, 1737671532
40016, 1737671532
1420, 1737671532
1580, 1737671532
100, 1737671533
40016, 1737671533
1420, 1737671533
180, 1737671534
40016, 1737671534
2580, 1737671534
660, 1737671535
2060, 1737671535
1000, 1737671535
40016, 1737671535
3180, 1737671535
1300, 1737671535
2120, 1737671536
1000, 1737671536
40016, 1737671536
840, 1737671536
10000, 1737671537
40016, 1737671537
160, 1737671537
460, 1737671537
3740, 1737671537
1200, 1737671537
80, 1737671538
200, 1737671538
5780, 1737671538
40016, 1737671538
2300, 1737671539
40016, 1737671539
1000, 1737671539
180, 1737671539
2560, 1737671540
1280, 1737671540
40016, 1737671540
540, 1737671540
1200, 1737671540
120, 1737671540
1620, 1737671540
440, 1737671540
1400, 1737671541
740, 1737671541
140, 1737671541
320, 1737671541
40014, 1737671541
40, 1737671541
1340, 1737671541
3380, 1737671542
1380, 1737671542
40016, 1737671542
1300, 1737671542
11340, 1737671543
240, 1737671543
40016, 1737671543
380, 1737671543
3260, 1737671543
2880, 1737671544
2720, 1737671544
580, 1737671544
1180, 1737671544
40015, 1737671544
760, 1737671545
380, 1737671545
40016, 1737671545
3600, 1737671545
860, 1737671545
1600, 1737671546
4620, 1737671546
40015, 1737671546
1040, 1737671546
1860, 1737671547
2280, 1737671547
1980, 1737671547
40015, 1737671547
40016, 1737671548
440, 1737671548
2480, 1737671548
3080, 1737671548
320, 1737671549
900, 1737671549
40016, 1737671549
280, 1737671549
900, 1737671550
4860, 1737671550
40016, 1737671550
5600, 1737671551
1100, 1737671551
40016, 1737671551
3760, 1737671551
4460, 1737671551
760, 1737671552
1920, 1737671552
40016, 1737671552
6160, 1737671552
6180, 1737671552
1720, 1737671552
2880, 1737671553
2120, 1737671553
80, 1737671553
40015, 1737671553
1840, 1737671553
2100, 1737671553
1320, 1737671554
700, 1737671554
3360, 1737671554
1080, 1737671554
40016, 1737671554
520, 1737671554
60, 1737671554
2320, 1737671555
2860, 1737671555
3440, 1737671555
2300, 1737671555
40015, 1737671555
60, 1737671555
5180, 1737671556
2180, 1737671556
40016, 1737671556
1140, 1737671556
3580, 1737671556
1580, 1737671557
1340, 1737671557
980, 1737671557
2020, 1737671557
1940, 1737671557
360, 1737671557
40015, 1737671557
1060, 1737671557
1460, 1737671557
6480, 1737671557
1820, 1737671558
440, 1737671558
1080, 1737671558
80, 1737671558
40015, 1737671558
4540, 1737671558
300, 1737671558
1260, 1737671559
80, 1737671559
200, 1737671559
1800, 1737671559
40015, 1737671559
3020, 1737671559
2520, 1737671559
1060, 1737671560
120, 1737671560
900, 1737671560
40015, 1737671560
4100, 1737671560
7080, 1737671561
1240, 1737671561
40016, 1737671561
740, 1737671561
3540, 1737671562
1120, 1737671562
2260, 1737671562
120, 1737671562
40016, 1737671562
2760, 1737671562
120, 1737671563
320, 1737671563
1440, 1737671563
1260, 1737671563
40015, 1737671563
1260, 1737671564
4180, 1737671564
40016, 1737671564
2260, 1737671564
40, 1737671565
1180, 1737671565
1080, 1737671565
640, 1737671565
40016, 1737671565
1540, 1737671565
360, 1737671565
4040, 1737671565
1280, 1737671566
200, 1737671566
40015, 1737671566
1720, 1737671566
8220, 1737671567
6280, 1737671567
1360, 1737671567
1060, 1737671567
40016, 1737671567
1700, 1737671567
1580, 1737671568
1260, 1737671568
40016, 1737671568
11260, 1737671569
640, 1737671569
40016, 1737671569
2740, 1737671569
2680, 1737671569
3920, 1737671570
6640, 1737671570
10800, 1737671570
2080, 1737671570
40016, 1737671570
420, 1737671570
1080, 1737671571
100, 1737671571
1500, 1737671571
800, 1737671571
40016, 1737671571
120, 1737671572
2340, 1737671572
3740, 1737671572
820, 1737671572
1300, 1737671572
40015, 1737671572
1820, 1737671573
4880, 1737671573
60, 1737671573
820, 1737671573
2940, 1737671573
40016, 1737671573
780, 1737671574
6680, 1737671574
2320, 1737671574
1000, 1737671574
40016, 1737671574
1380, 1737671574
600, 1737671575
180, 1737671575
4620, 1737671575
720, 1737671575
20, 1737671575
40016, 1737671575
420, 1737671576
440, 1737671576
900, 1737671576
40016, 1737671576
980, 1737671577
1520, 1737671577
2380, 1737671577
4280, 1737671577
40017, 1737671577
480, 1737671578
4140, 1737671578
2100, 1737671578
1180, 1737671578
60, 1737671578
6100, 1737671578
40015, 1737671578
1040, 1737671579
3940, 1737671579
2440, 1737671579
140, 1737671579
4480, 1737671579
2280, 1737671579
40015, 1737671579
260, 1737671580
1020, 1737671580
7060, 1737671580
40016, 1737671580
3360, 1737671581
1500, 1737671581
2420, 1737671581
300, 1737671581
2340, 1737671581
2380, 1737671581
40015, 1737671582
3800, 1737671582
960, 1737671582
80, 1737671582
1560, 1737671582
5500, 1737671582
40016, 1737671583
440, 1737671583
4160, 1737671583
2180, 1737671583
1540, 1737671583
40016, 1737671584
380, 1737671584
240, 1737671584
5520, 1737671584
2640, 1737671584
4020, 1737671584
2260, 1737671584
40016, 1737671585
500, 1737671585
1220, 1737671585
2880, 1737671585
2460, 1737671585
200, 1737671585
40015, 1737671586
40, 1737671586
760, 1737671586
1000, 1737671586
4700, 1737671586
40016, 1737671587
14000, 1737671587
4760, 1737671587
260, 1737671587
1580, 1737671587
40015, 1737671588
1580, 1737671588
940, 1737671588
1000, 1737671588
460, 1737671588
1760, 1737671588
880, 1737671588
1280, 1737671589
40015, 1737671589
60, 1737671589
4020, 1737671589
2740, 1737671589
4920, 1737671589
1300, 1737671590
40016, 1737671590
4780, 1737671590
5080, 1737671590
1520, 1737671590
1840, 1737671590
1320, 1737671590
940, 1737671590
2940, 1737671590
800, 1737671590
40015, 1737671591
200, 1737671591
4740, 1737671591
60, 1737671591
40015, 1737671592
820, 1737671592
1860, 1737671592
2600, 1737671592
40016, 1737671593
840, 1737671593
1460, 1737671593
400, 1737671593
40015, 1737671594
480, 1737671594
40, 1737671594
40016, 1737671595
3880, 1737671595
1180, 1737671595
460, 1737671595
780, 1737671596
40016, 1737671596
740, 1737671596
660, 1737671596
4760, 1737671596
680, 1737671596
5100, 1737671596
1000, 1737671596
40015, 1737671597
4140, 1737671597
340, 1737671597
40016, 1737671598
420, 1737671598
700, 1737671598
120, 1737671598
40016, 1737671599
800, 1737671599
1360, 1737671599
300, 1737671599
40016, 1737671600
1980, 1737671600
80, 1737671600
640, 1737671600
1540, 1737671600
160, 1737671600
740, 1737671600
40016, 1737671601
260, 1737671601
4460, 1737671601
5180, 1737671601
40016, 1737671602
4580, 1737671602
3460, 1737671602
40, 1737671602
140, 1737671603
40016, 1737671603
60, 1737671603
3900, 1737671603
6140, 1737671603
2260, 1737671603
40016, 1737671604
1880, 1737671604
100, 1737671604
760, 1737671604
580, 1737671604
120, 1737671604
40015, 1737671605
260, 1737671605
3560, 1737671605
780, 1737671606
40016, 1737671606
200, 1737671606
2020, 1737671606
980, 1737671607
1100, 1737671607
1360, 1737671607
40015, 1737671607
980, 1737671607
2120, 1737671607
2880, 1737671608
440, 1737671608
40016, 1737671608
520, 1737671608
4160, 1737671608
680, 1737671608
760, 1737671609
40015, 1737671609
1140, 1737671609
3620, 1737671609
1800, 1737671610
1540, 1737671610
40016, 1737671610
220, 1737671610
1340, 1737671610
640, 1737671610
440, 1737671610
3620, 1737671610
800, 1737671610
40016, 1737671611
5660, 1737671611
2840, 1737671611
1840, 1737671611
3380, 1737671611
5800, 1737671612
780, 1737671612
40015, 1737671612
2880, 1737671612
980, 1737671613
40016, 1737671613
2380, 1737671613
7120, 1737671613
660, 1737671613
600, 1737671613
3620, 1737671613
80, 1737671613
1320, 1737671614
40015, 1737671614
100, 1737671614
280, 1737671614
8660, 1737671614
3620, 1737671615
720, 1737671615
40016, 1737671615
800, 1737671615
760, 1737671615
720, 1737671615
2980, 1737671615
1520, 1737671616
1760, 1737671616
40016, 1737671616
1340, 1737671616
520, 1737671616
620, 1737671616
100, 1737671616
900, 1737671617
7520, 1737671617
4100, 1737671617
40015, 1737671617
800, 1737671617
1980, 1737671617
7100, 1737671617
5960, 1737671618
1720, 1737671618
40016, 1737671618
620, 1737671618
320, 1737671618
5480, 1737671618
5940, 1737671618
340, 1737671619
4280, 1737671619
2160, 1737671619
2520, 1737671619
40015, 1737671619
2920, 1737671619
1040, 1737671619
3940, 1737671620
120, 1737671620
40016, 1737671620
1700, 1737671620
1640, 1737671620
980, 1737671620
2740, 1737671621
40016, 1737671621
1840, 1737671621
2200, 1737671622
4400, 1737671622
40015, 1737671622
520, 1737671622
2160, 1737671622
1600, 1737671622
880, 1737671622
880, 1737671623
4640, 1737671623
560, 1737671623
40015, 1737671623
7100, 1737671623
11200, 1737671623
1660, 1737671624
2360, 1737671624
40016, 1737671624
1060, 1737671624
6460, 1737671624
1500, 1737671624
5540, 1737671624
9440, 1737671625
240, 1737671625
40015, 1737671625
1040, 1737671625
3300, 1737671626
4540, 1737671626
40016, 1737671626
480, 1737671626
2460, 1737671626
760, 1737671626
760, 1737671626
980, 1737671626
1040, 1737671627
2820, 1737671627
1820, 1737671627
900, 1737671627
2140, 1737671627
60, 1737671627
40014, 1737671627
400, 1737671627
1680, 1737671627
860, 1737671627
2160, 1737671628
40015, 1737671628
2420, 1737671628
4660, 1737671629
18580, 1737671629
40017, 1737671629
1740, 1737671629
3160, 1737671629
380, 1737671629
180, 1737671630
520, 1737671630
440, 1737671630
40015, 1737671630
400, 1737671630
540, 1737671631
2720, 1737671631
40016, 1737671631
12060, 1737671631
1760, 1737671631
380, 1737671632
2540, 1737671632
40016, 1737671632
3440, 1737671633
1280, 1737671633
580, 1737671633
40016, 1737671633
3260, 1737671633
140, 1737671634
240, 1737671634
940, 1737671634
40016, 1737671634
2500, 1737671634
1020, 1737671635
40016, 1737671635
140, 1737671636
40016, 1737671636
1220, 1737671636
1220, 1737671636
4460, 1737671636
2300, 1737671636
300, 1737671637
40016, 1737671637
1720, 1737671637
5580, 1737671637
1720, 1737671637
860, 1737671638
40016, 1737671638
20, 1737671638
660, 1737671639
40016, 1737671639
1520, 1737671639
9240, 1737671639
700, 1737671640
820, 1737671640
1720, 1737671640
40016, 1737671640
540, 1737671640
2780, 1737671641
160, 1737671641
700, 1737671641
200, 1737671641
3220, 1737671641
40015, 1737671641
5560, 1737671642
8120, 1737671642
2260, 1737671642
1400, 1737671642
1720, 1737671642
40016, 1737671642
2460, 1737671643
6220, 1737671643
1720, 1737671643
40016, 1737671643
400, 1737671643
8220, 1737671644
2300, 1737671644
400, 1737671644
4920, 1737671644
40016, 1737671644
2640, 1737671644
160, 1737671644
920, 1737671645
1860, 1737671645
40016, 1737671645
780, 1737671645
840, 1737671645
1400, 1737671646
1520, 1737671646
40015, 1737671646
980, 1737671646
4420, 1737671646
2800, 1737671646
120, 1737671647
2780, 1737671647
40016, 1737671647
3580, 1737671648
40016, 1737671648
1000, 1737671649
980, 1737671649
160, 1737671649
40016, 1737671649
5500, 1737671649
900, 1737671650
40016, 1737671650
9880, 1737671650
5040, 1737671651
5680, 1737671651
9620, 1737671651
1360, 1737671651
18020, 1737671651
6600, 1737671651
40015, 1737671651
0, 1737671651
2320, 1737671651
9960, 1737671652
3560, 1737671652
40015, 1737671652
4200, 1737671653
2460, 1737671653
1240, 1737671653
2720, 1737671653
40016, 1737671653
1020, 1737671653
3480, 1737671653
5220, 1737671654
4080, 1737671654
380, 1737671654
18560, 1737671654
1200, 1737671654
40015, 1737671654
860, 1737671654
2700, 1737671655
1960, 1737671655
1940, 1737671655
2140, 1737671655
520, 1737671655
40015, 1737671655
960, 1737671655
7580, 1737671656
2300, 1737671656
2140, 1737671656
40016, 1737671656
1240, 1737671656
8140, 1737671657
360, 1737671657
2880, 1737671657
40016, 1737671657
5020, 1737671657
4460, 1737671657
5560, 1737671658
1120, 1737671658
720, 1737671658
40016, 1737671658
20, 1737671658
340, 1737671659
720, 1737671659
40015, 1737671659
2700, 1737671659
3000, 1737671660
240, 1737671660
1740, 1737671660
1060, 1737671660
2220, 1737671660
40016, 1737671660
1960, 1737671660
1600, 1737671660
1480, 1737671661
2100, 1737671661
40015, 1737671661
